ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	Dt_Customer	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Z_CostContact	Z_Revenue	Response
9635 1983 3 4 35876 0 0 735250 13 66 2 40 4 3 14 1 3 1 3 6 0 0 0 0 0 0 3 11 0 
2173 1952 2 2 40049 0 1 735061 23 13 6 7 0 3 3 1 1 0 3 6 0 0 0 0 0 0 3 11 0 
942 1982 2 0 39660 1 0 734628 36 139 13 78 20 13 36 3 7 1 3 9 0 0 0 0 0 0 3 11 1 
9386 1962 2 3 50127 0 1 735289 88 274 0 21 4 6 15 1 5 1 6 6 0 1 0 0 0 0 3 11 0 
5510 1977 3 4 43263 0 1 734731 2 262 6 61 0 10 102 3 5 2 6 5 0 0 0 0 0 0 3 11 0 
873 1949 3 4 62845 1 1 734681 3 1099 0 45 0 0 34 11 3 4 10 8 0 1 0 0 0 0 3 11 1 
2253 1990 2 4 18929 0 0 734821 15 32 0 8 23 4 18 1 1 0 4 6 0 0 0 0 0 0 3 11 0 
5181 1982 0 0 24367 1 0 734855 58 2 4 2 0 11 5 1 1 0 2 9 0 0 0 0 0 0 3 11 0 
979 1975 2 0 33249 1 0 734825 11 6 10 21 19 14 42 2 2 1 3 6 0 0 0 0 0 0 3 11 0 
10390 1959 1 4 26887 0 1 734815 27 6 7 4 3 4 6 1 1 0 3 6 0 0 0 0 0 0 3 11 0 
4698 1983 4 4 50150 0 0 734945 32 135 46 92 65 61 11 2 5 2 7 5 0 0 0 0 0 0 3 11 0 
7793 1976 2 3 62061 0 1 735016 12 641 7 84 0 30 38 3 10 4 7 6 0 1 0 0 0 0 3 11 0 
1745 1962 4 1 85696 0 0 734898 88 714 76 395 116 0 12 1 4 6 9 1 0 0 0 0 0 0 3 11 1 
10590 1956 4 3 76542 0 0 734865 91 794 73 573 0 29 14 1 4 8 10 2 0 0 0 0 0 0 3 11 0 
5080 1993 2 0 70515 0 0 735066 12 420 0 452 182 64 140 1 6 6 4 2 0 0 0 0 0 0 3 11 1 
8369 1987 2 3 18227 1 0 734718 21 1 2 7 4 3 11 1 0 1 2 8 0 0 0 0 0 0 3 11 0 
5232 1965 2 4 69139 0 1 735167 23 86 12 75 33 15 6 1 4 1 5 4 0 0 0 0 0 0 3 11 0 
2407 1982 2 4 69109 0 0 734719 10 823 25 459 124 29 95 1 6 6 7 4 0 0 1 0 0 0 3 11 1 
3834 1962 2 0 69627 0 1 734852 35 231 161 215 171 30 53 2 8 2 11 5 0 0 0 0 0 0 3 11 0 
7912 1978 2 4 38136 1 0 734887 69 8 15 27 0 20 33 2 3 1 2 8 1 0 0 0 0 0 3 11 0 
7712 1946 4 0 62159 0 0 735258 68 182 17 259 77 70 29 1 6 2 10 4 0 0 0 0 0 0 3 11 0 
1065 1963 2 0 80695 0 0 735134 85 557 129 984 193 37 18 1 5 8 5 2 0 0 0 0 0 0 3 11 0 
7275 1971 3 0 33316 1 1 735049 34 79 1 31 4 4 12 3 2 1 4 6 0 0 0 0 0 0 3 11 0 
1343 1968 2 3 58554 1 1 734676 55 368 24 68 38 0 88 6 8 2 6 7 0 0 0 0 0 0 3 11 0 
1384 1992 0 4 17256 1 0 735098 10 6 4 14 8 8 22 2 2 1 2 8 1 0 0 0 0 0 3 11 0 
9967 1974 2 1 53034 1 1 734925 30 160 15 196 15 11 50 8 6 1 7 8 0 0 0 0 0 0 3 11 0 
6181 1950 1 3 52203 0 0 734621 36 488 21 238 56 108 28 1 8 7 11 6 0 0 0 0 0 0 3 11 0 
10507 1977 1 1 59601 0 1 734980 14 691 7 69 0 7 23 4 2 2 7 8 0 1 0 0 0 0 3 11 0 
2674 1958 3 0 75154 0 1 734654 79 543 10 205 160 143 82 1 6 3 6 3 0 0 0 0 0 0 3 11 1 
2698 1976 2 0 47025 0 1 735082 52 254 7 108 20 0 26 3 6 3 5 6 0 0 0 0 0 0 3 11 0 
3231 1973 2 4 37971 1 0 735100 97 5 4 10 2 2 7 1 1 0 3 8 0 0 0 0 0 0 3 11 0 
4096 1968 3 1 41335 1 0 735131 24 112 19 21 16 14 5 3 4 1 4 7 0 0 0 0 0 0 3 11 0 
10476 1958 2 4 67267 0 1 735273 0 134 11 59 15 2 30 1 3 2 5 2 0 0 0 0 0 0 3 11 0 
5948 1975 2 0 57338 0 1 735259 96 143 6 52 11 8 17 2 4 1 5 5 0 0 0 0 0 0 3 11 0 
9140 1960 1 3 50523 1 1 735130 89 51 4 24 4 7 1 2 2 0 4 6 0 0 0 0 0 0 3 11 0 
10258 1965 3 0 35791 2 1 734901 94 27 0 5 0 0 3 2 1 0 3 8 0 0 0 0 0 0 3 11 0 
5675 1960 4 1 50611 0 1 734684 98 459 0 24 6 0 4 6 4 5 7 6 0 1 0 0 0 0 3 11 0 
4743 1969 4 4 56242 0 1 734838 72 689 8 167 11 8 88 5 8 4 11 6 0 0 0 0 0 0 3 11 0 
8805 1960 2 0 48904 0 1 734742 1 283 10 38 0 13 27 4 7 2 4 8 0 0 0 0 0 0 3 11 0 
1542 1975 2 0 56243 1 2 735135 26 347 0 35 4 3 7 6 4 2 8 5 0 0 0 0 0 0 3 11 0 
6770 1985 2 4 21355 1 0 735005 5 5 13 14 0 5 31 2 2 1 2 6 1 0 0 0 0 0 3 11 1 
8773 1971 3 3 57420 0 1 734950 22 280 0 18 0 0 24 3 5 1 6 7 0 1 0 0 0 0 3 11 0 
10475 1970 3 3 0 1 734866 39 187 5 65 26 20 14 2 4 2 6 5 0 0 0 0 0 0 3 11 0 
10420 1955 3 1 46390 0 1 735265 56 95 14 64 2 9 38 1 4 2 3 7 0 0 0 0 0 0 3 11 0 
7514 1956 1 3 54342 1 1 734958 74 84 10 34 11 10 28 4 3 1 4 6 0 0 0 0 0 0 3 11 0 
2902 1958 2 3 1 1 734653 87 19 4 12 2 2 6 1 1 0 3 5 0 0 0 0 0 0 3 11 0 
4345 1964 1 0 1 1 735152 49 5 1 9 2 0 4 1 1 0 2 7 0 0 0 0 0 0 3 11 0 
793 1973 2 4 20895 1 0 734686 24 18 3 17 3 0 4 1 2 0 3 9 0 0 0 0 0 0 3 11 0 
10909 1948 2 4 92344 0 0 735155 9 992 24 694 51 19 119 0 5 10 5 1 1 0 1 0 0 0 3 11 0 
3769 1972 4 3 1 0 735202 17 25 1 13 0 0 3 1 1 0 3 7 0 0 0 0 0 0 3 11 0 
8702 1976 1 3 26907 1 1 735005 10 9 1 7 0 3 2 2 1 0 3 7 0 0 0 0 0 0 3 11 0 
4791 1980 2 3 44964 1 1 734756 35 19 1 17 2 0 2 1 1 0 3 8 0 0 0 0 0 0 3 11 0 
2963 1979 2 3 75507 0 0 735262 56 709 93 374 104 80 80 1 8 6 6 3 0 0 0 0 0 0 3 11 0 
8216 1972 3 4 53761 1 1 735056 7 158 0 76 13 7 71 6 4 4 3 5 0 0 0 0 0 0 3 11 0 
8140 1973 2 3 22682 1 0 735048 51 10 14 29 4 2 36 3 2 1 4 4 0 0 0 0 0 0 3 11 0 
10146 1972 4 3 38887 1 0 735202 17 25 1 13 0 0 3 1 1 0 3 7 0 0 0 0 0 0 3 11 0 
5289 1975 1 0 41658 1 1 734719 30 8 4 12 15 4 29 2 1 1 2 4 0 0 0 0 0 0 3 11 0 
2587 1972 4 4 29791 1 0 735275 21 14 0 6 0 0 0 2 2 0 3 5 0 0 0 0 0 0 3 11 0 
4405 1956 3 4 63915 0 2 734985 2 622 7 115 30 0 15 2 6 3 12 5 0 0 0 0 0 0 3 11 0 
8663 1974 2 1 39996 1 1 735282 85 11 0 3 0 0 1 1 1 0 2 6 0 0 0 0 0 0 3 11 0 
2589 1972 2 1 26759 1 0 735177 65 25 3 16 8 5 2 2 2 1 3 6 0 0 0 0 0 0 3 11 0 
3421 1968 3 1 63841 0 1 734886 64 635 15 100 20 7 131 1 9 3 9 6 0 0 0 0 0 0 3 11 0 
10490 1969 4 4 51039 1 1 734750 11 100 64 79 65 0 109 2 6 2 4 7 0 0 0 0 0 0 3 11 0 
4094 1961 2 4 60544 1 1 734645 92 201 2 43 3 5 35 4 5 1 5 6 0 0 0 0 0 0 3 11 0 
9958 1972 2 4 65685 0 1 735229 54 642 14 49 0 7 57 1 9 2 9 5 0 0 0 0 0 0 3 11 0 
2534 1953 2 4 37716 0 1 735251 4 97 1 41 6 2 41 2 4 1 3 7 0 0 0 0 0 0 3 11 0 
4188 1957 2 0 36864 0 1 734633 53 204 5 39 17 0 89 3 5 2 4 8 0 0 0 0 0 0 3 11 1 
6613 1970 3 4 44511 1 0 734692 39 513 7 133 46 14 14 6 8 4 8 8 0 0 0 0 0 0 3 11 0 
10827 1967 4 4 36947 1 1 734627 49 88 3 21 4 1 29 4 3 0 4 9 0 0 0 0 0 0 3 11 0 
5491 1951 3 3 47352 0 1 734876 70 172 12 112 8 0 15 4 6 1 5 7 0 0 0 0 0 0 3 11 0 
8402 1953 3 4 67087 0 1 735122 40 329 35 222 130 35 43 2 7 5 8 4 0 0 0 0 0 0 3 11 0 
8783 1950 2 4 57045 0 1 734658 40 296 13 104 11 13 17 3 4 2 9 3 0 0 0 0 0 0 3 11 0 
10010 1953 4 1 36957 1 1 734656 43 100 2 16 2 1 31 4 3 2 2 9 0 0 0 0 0 0 3 11 1 
618 1977 4 4 69389 0 1 734678 17 422 7 238 69 46 15 1 7 2 12 4 0 0 0 0 0 0 3 11 0 
9121 1972 2 4 80134 1 0 734915 40 1218 16 272 104 0 80 2 5 3 6 6 0 1 1 1 0 0 3 11 1 
361 1969 3 4 43142 1 1 735188 84 5 1 7 2 1 4 1 1 0 2 7 0 0 0 0 0 0 3 11 0 
4310 1944 2 4 80589 0 0 735162 25 507 93 520 242 40 26 1 5 10 5 1 0 0 0 1 0 0 3 11 1 
2678 1990 2 0 34412 1 0 734818 62 52 12 50 4 36 55 3 5 0 3 9 0 0 0 0 0 0 3 11 0 
6376 1979 2 0 57537 1 0 734935 83 191 56 139 51 8 100 4 4 3 8 4 0 0 0 0 0 0 3 11 0 
524 1966 0 3 22634 0 0 734791 47 2 23 11 8 6 46 1 2 1 2 8 0 0 0 0 0 0 3 11 0 
10341 1948 2 3 51315 0 0 735193 45 68 28 39 16 30 41 1 2 2 5 2 0 0 0 0 0 0 3 11 0 
5654 1972 2 4 36026 2 1 735216 34 20 4 10 6 4 17 2 2 0 3 6 0 0 0 0 0 0 3 11 0 
4098 1973 2 4 24639 1 1 735168 3 20 3 16 0 4 1 3 2 0 4 6 0 0 0 0 0 0 3 11 0 
5824 1972 4 3 34578 2 1 735241 1 7 0 1 0 0 0 1 1 0 2 6 0 0 0 0 0 0 3 11 0 
7000 1972 1 0 65704 0 0 735058 18 279 172 74 38 8 246 1 2 10 10 1 0 0 0 0 0 0 3 11 0 
2561 1966 2 0 63810 0 1 734721 45 977 12 253 16 12 101 4 4 3 12 8 0 1 0 0 0 0 3 11 0 
5229 1969 4 3 54132 0 1 735186 81 30 1 8 0 0 3 1 1 0 3 7 0 0 0 0 0 0 3 11 0 
4086 1959 2 4 18690 0 0 734768 77 6 1 7 23 4 19 1 1 1 2 8 0 0 0 0 0 0 3 11 0 
2428 1970 2 4 28164 1 0 734899 23 3 18 26 11 8 12 3 2 0 4 7 0 0 0 0 0 0 3 11 0 
8254 1974 4 4 34596 1 0 734878 48 14 0 2 0 0 7 1 1 0 2 8 0 0 0 0 0 0 3 11 0 
2836 1972 4 4 43269 1 0 735031 61 10 1 7 0 0 1 1 1 0 2 8 0 0 0 0 0 0 3 11 0 
8418 1958 1 0 38741 1 1 735230 60 7 10 17 8 6 13 2 2 0 3 7 0 0 0 0 0 0 3 11 0 
1362 1972 2 0 31907 0 0 734839 75 33 87 64 175 16 74 1 6 1 6 7 0 0 0 0 0 0 3 11 0 
7152 1983 3 4 27100 1 0 734870 64 12 0 13 2 0 10 1 1 0 3 7 0 0 0 0 0 0 3 11 0 
10033 1973 1 1 31163 1 0 735183 54 2 3 10 11 2 10 1 1 0 3 6 0 0 0 0 0 0 3 11 0 
9349 1985 2 4 92533 0 0 735124 84 693 21 118 110 147 42 1 6 5 11 2 0 0 1 1 0 0 3 11 0 
274 1973 2 0 34853 1 1 735128 75 9 3 15 2 3 2 2 2 0 3 6 0 0 0 0 0 0 3 11 0 
3388 1967 2 1 70844 1 1 735075 16 129 26 67 3 67 2 5 6 1 5 7 0 0 0 0 0 0 3 11 0 
922 1979 1 4 31086 1 1 734899 79 16 2 11 3 0 16 2 1 1 2 8 1 0 0 0 0 0 3 11 0 
8588 1961 2 4 60544 1 1 734645 92 201 2 43 3 5 35 4 5 1 5 6 0 0 0 0 0 0 3 11 0 
2518 1986 1 3 20491 0 0 734800 16 5 4 5 4 2 10 1 0 1 2 7 0 0 0 0 0 0 3 11 0 
574 1964 2 4 42523 0 0 735253 96 14 36 11 3 26 35 1 1 1 4 2 0 0 0 0 0 0 3 11 0 
3220 1983 2 4 39922 1 0 734819 30 29 12 59 19 1 36 2 3 0 4 8 0 0 0 0 0 0 3 11 0 
5967 1952 2 3 33402 1 1 734973 60 26 2 19 10 5 8 3 2 1 3 8 0 0 0 0 0 0 3 11 0 
1183 1949 3 4 36408 1 1 735036 11 9 1 4 3 2 3 1 1 0 2 6 0 0 0 0 0 0 3 11 0 
6856 1979 2 3 21645 1 0 734653 75 14 0 23 4 5 19 3 3 0 3 9 0 0 0 0 0 0 3 11 1 
4530 1948 3 2 78427 0 0 734704 36 972 19 595 180 26 138 3 3 7 10 3 0 0 0 1 0 0 3 11 1 
1553 1946 2 3 82657 0 0 735042 71 966 168 672 246 105 126 1 7 5 10 4 0 1 0 1 0 0 3 11 0 
4682 1958 2 4 51876 0 0 735060 88 99 27 102 28 48 6 1 2 2 8 1 0 0 0 0 0 0 3 11 0 
8204 1971 1 4 78041 0 0 734756 93 482 35 553 72 160 17 1 4 4 9 2 0 0 0 0 0 0 3 11 0 
5221 1957 2 4 52852 0 1 734741 93 714 8 99 11 0 47 4 10 7 5 8 1 0 0 0 0 0 3 11 0 
1232 1982 4 3 70038 0 0 735070 54 587 54 348 71 54 130 1 4 4 8 2 0 0 0 0 0 0 3 11 0 
1927 1973 1 3 69401 0 1 735223 41 399 27 159 58 8 39 4 4 4 5 2 0 0 0 0 0 0 3 11 0 
5788 1972 2 3 46053 1 0 734822 46 56 10 92 19 7 25 3 3 2 4 5 0 0 0 0 0 0 3 11 0 
6652 1965 2 4 77343 0 0 735299 28 227 151 573 98 54 31 1 3 4 9 1 0 0 0 0 0 0 3 11 0 
6246 1953 2 0 73892 0 0 735088 40 703 102 601 0 58 43 1 3 11 8 1 0 0 0 0 0 0 3 11 1 
5975 1967 4 0 40304 1 0 735045 82 37 0 17 0 0 3 1 2 0 3 7 0 0 0 0 0 0 3 11 0 
6875 1965 4 3 32727 0 0 734648 38 167 13 180 86 13 70 2 7 3 5 8 0 0 0 0 0 0 3 11 0 
4399 1969 2 3 68695 0 0 735315 3 458 81 356 106 50 40 1 4 4 7 2 0 0 0 0 0 0 3 11 0 
4042 1971 2 1 43300 0 1 734693 87 91 3 52 2 1 31 3 4 0 4 8 0 0 0 0 0 0 3 11 1 
2157 1972 2 3 26290 1 1 734787 49 15 8 16 11 5 22 4 2 0 4 6 0 0 0 0 0 0 3 11 0 
10133 1970 2 0 93790 0 0 735182 16 1302 68 731 89 114 45 0 6 7 12 2 0 1 1 1 0 0 3 11 1 
2525 1974 4 4 38410 0 0 734664 65 153 64 123 116 64 14 2 5 2 9 6 0 0 0 0 0 0 3 11 1 
8233 1950 3 2 64866 0 1 735166 9 508 5 21 7 5 10 4 7 3 7 5 0 1 0 0 0 0 3 11 0 
9483 1959 2 3 57957 0 1 735004 24 290 59 177 77 5 29 7 4 6 8 3 0 0 0 0 0 1 3 11 0 
2945 1955 4 3 46015 1 1 735243 25 38 0 2 0 0 6 1 1 0 3 7 1 0 0 0 1 0 3 11 0 
10403 1978 2 3 16531 1 0 735308 43 2 13 6 7 5 11 3 3 0 3 7 0 0 0 0 0 0 3 11 0 
5074 1986 3 4 28072 1 0 734963 10 30 0 10 2 0 5 1 1 0 3 7 0 0 0 0 0 0 3 11 0 
10524 1963 3 1 49476 0 1 734945 29 386 23 95 54 41 196 4 2 11 5 2 0 0 0 0 0 0 3 11 0 
4690 1953 2 4 50725 0 1 734818 45 443 10 75 0 10 48 4 8 1 8 8 0 0 0 0 0 0 3 11 0 
7521 1952 2 3 83844 0 0 734907 57 901 31 345 75 31 191 1 4 4 11 1 0 0 1 0 0 0 3 11 0 
7196 1950 4 4 41145 1 1 735178 20 9 0 3 0 0 1 1 0 0 3 3 0 0 0 0 0 0 3 11 0 
4406 1970 2 3 67419 0 1 734791 29 846 84 352 91 56 42 4 9 4 8 5 0 0 0 0 0 0 3 11 0 
9672 1970 1 4 23162 1 1 735126 82 8 3 9 19 4 22 3 1 1 3 6 0 0 0 0 0 0 3 11 0 
4864 1977 2 4 34380 1 0 734897 68 72 7 58 13 1 24 4 4 1 3 8 0 0 0 0 0 0 3 11 0 
4706 1966 2 0 34704 0 1 734892 65 29 0 5 0 1 5 1 1 0 3 5 0 0 0 0 0 0 3 11 0 
4070 1969 4 4 94871 0 2 734651 99 169 24 553 188 0 144 1 8 5 4 7 0 1 1 0 0 0 3 11 1 
25 1958 2 4 65148 0 1 734726 9 460 35 422 33 12 153 2 6 6 7 4 0 0 0 0 0 0 3 11 0 
3697 1954 2 3 39898 0 1 734817 20 69 8 26 12 7 12 2 3 0 4 7 0 0 0 0 0 0 3 11 0 
217 1956 3 0 64857 0 0 734733 78 556 14 717 210 0 43 1 7 5 10 4 0 0 0 0 0 0 3 11 0 
4220 1970 4 4 59892 0 1 735077 26 73 0 13 0 1 0 1 2 1 3 3 0 0 0 0 0 0 3 11 0 
5286 1987 3 0 41020 0 0 735073 68 112 1 54 7 7 36 1 3 2 4 3 0 0 0 0 0 0 3 11 0 
9559 1961 4 4 57072 0 1 735164 79 944 0 60 0 0 30 2 7 5 13 5 1 0 0 0 0 0 3 11 0 
2849 1979 2 0 60474 0 1 734866 25 265 199 303 234 9 170 7 10 2 12 7 0 0 0 0 0 0 3 11 0 
7787 1960 2 3 62807 0 1 734651 83 526 28 135 10 21 99 3 5 3 12 5 0 0 0 0 0 0 3 11 0 
3102 1981 1 3 19414 1 0 735061 32 2 3 12 3 5 7 1 1 0 3 8 0 0 0 0 0 0 3 11 0 
5868 1980 2 4 19107 1 0 735007 49 2 4 9 10 5 16 2 1 0 3 7 0 0 0 0 0 0 3 11 0 
8370 1976 1 3 75484 0 1 734622 50 378 97 259 197 194 34 2 7 3 6 4 0 0 0 0 0 0 3 11 0 
9988 1976 3 0 70379 0 1 734838 84 553 25 142 65 67 8 3 6 3 13 4 0 0 0 0 0 0 3 11 0 
2939 1970 3 3 79419 0 0 735312 96 751 127 687 20 15 31 1 4 6 4 2 0 0 0 0 0 0 3 11 0 
5529 1946 4 3 64014 2 1 735300 56 406 0 30 0 0 8 7 8 2 5 7 0 0 0 1 0 0 3 11 0 
9743 1955 2 4 76998 0 1 734786 85 1449 89 161 69 35 107 2 11 8 8 6 0 0 1 0 0 0 3 11 0 
5763 1972 3 3 49854 1 0 735085 63 123 17 171 39 0 30 5 6 2 5 6 0 0 0 0 0 0 3 11 0 
3478 1971 4 4 60585 1 1 734949 17 267 42 309 55 42 21 10 7 4 9 5 0 0 0 0 0 0 3 11 1 
7494 1950 4 1 42873 1 1 734796 11 209 0 40 3 2 15 4 6 1 4 8 0 0 0 0 0 0 3 11 0 
1763 1988 2 3 87679 0 0 734982 62 1259 172 815 97 148 33 1 7 11 10 4 1 0 1 1 0 0 3 11 1 
7250 1978 2 3 57867 1 0 735046 48 344 35 178 15 23 17 7 7 2 9 6 0 0 0 0 0 0 3 11 0 
2005 1990 2 4 35765 1 0 735116 86 22 3 30 0 5 15 2 2 0 4 6 0 0 0 0 0 0 3 11 0 
10770 1959 2 4 65492 0 0 735166 73 247 161 295 210 85 47 2 4 7 13 2 0 0 0 0 0 0 3 11 0 
6885 1977 2 1 32952 1 0 735106 36 38 0 12 3 1 1 1 2 0 3 7 0 0 0 0 0 0 3 11 0 
2072 1969 4 3 53374 0 1 734636 34 896 10 101 13 10 34 6 4 2 9 9 1 0 0 0 0 0 3 11 1 
9463 1959 2 3 71706 0 1 734723 16 931 56 253 91 98 14 4 9 5 7 5 0 0 0 0 0 0 3 11 0 
6318 1988 2 4 68487 0 0 734788 48 758 12 385 33 89 89 1 9 7 13 4 0 0 0 0 0 0 3 11 0 
4093 1975 3 3 53253 1 1 734816 61 216 9 57 20 9 125 7 4 3 5 5 0 0 0 0 0 0 3 11 0 
5751 1973 1 1 31163 1 0 735183 54 2 3 10 11 2 10 1 1 0 3 6 0 0 0 0 0 0 3 11 0 
3340 1977 2 4 42014 1 0 734637 56 244 15 108 4 15 50 6 7 1 6 8 0 0 0 0 0 0 3 11 1 
3594 1973 3 4 54108 1 1 734715 74 539 6 91 8 6 97 13 8 2 9 8 0 0 0 0 0 0 3 11 0 
3584 1955 4 0 49667 0 0 734640 35 1181 26 120 17 13 39 2 5 10 5 8 1 0 0 0 0 0 3 11 1 
3643 1974 3 4 63206 0 0 735220 65 750 8 125 11 8 26 1 4 3 6 2 0 0 1 0 0 0 3 11 0 
851 1972 3 4 57136 1 1 734964 48 306 5 109 21 109 92 9 5 2 10 6 0 0 0 0 0 0 3 11 0 
7706 1975 1 3 46772 0 1 734717 88 350 104 189 197 151 57 6 11 8 5 8 1 0 0 0 0 0 3 11 0 
3967 1971 4 4 78931 0 0 735070 19 331 197 170 58 152 35 1 2 8 13 1 0 0 0 0 0 0 3 11 0 
10128 1958 2 3 53977 0 1 734933 21 620 16 165 0 24 82 5 5 5 12 5 0 0 0 0 0 0 3 11 0 
486 1988 2 4 84219 0 0 735172 27 434 137 400 45 137 45 1 3 4 10 1 0 0 0 0 0 0 3 11 0 
9 1975 3 0 46098 1 1 734638 86 57 0 27 0 0 36 4 3 2 2 8 0 0 0 0 0 0 3 11 0 
9451 1965 2 4 73538 0 1 734735 92 811 76 428 99 137 107 3 10 4 9 7 0 0 0 0 0 0 3 11 0 
9264 1986 2 4 79529 0 0 735257 1 423 42 706 73 197 197 1 4 8 9 2 0 0 0 0 0 0 3 11 0 
3865 1977 1 3 20981 0 0 734895 14 2 12 10 6 13 30 1 3 1 2 8 0 0 0 0 0 0 3 11 1 
2853 1980 2 0 51766 1 0 735211 74 60 51 87 6 20 51 2 4 2 4 5 0 0 0 0 0 0 3 11 0 
1490 1962 2 4 55759 0 1 734738 84 675 0 85 10 7 77 5 10 3 8 8 0 0 0 0 0 0 3 11 0 
6310 1978 2 4 33039 1 0 735024 4 30 8 12 8 8 12 1 2 0 4 5 0 0 0 0 0 0 3 11 0 
10380 1972 3 4 37787 1 0 735035 50 40 1 40 4 3 18 1 3 0 3 8 0 0 0 0 0 0 3 11 0 
3887 1970 2 0 27242 1 0 734721 2 3 17 26 20 1 39 2 2 0 3 9 0 0 0 0 0 0 3 11 1 
4278 1983 4 0 87188 0 0 734928 73 910 111 724 49 74 55 1 10 2 6 3 0 0 0 0 0 0 3 11 1 
8643 1971 2 3 69930 0 0 734921 21 252 98 827 219 70 196 1 4 5 12 3 0 0 0 0 0 0 3 11 0 
1998 1976 2 0 37697 1 0 735177 82 34 6 21 11 4 8 1 2 1 3 6 0 0 0 0 0 0 3 11 0 
10795 1973 4 4 37401 1 0 735266 14 19 3 19 3 1 3 2 2 0 3 7 0 0 0 0 0 0 3 11 0 
11110 1973 2 0 3502 1 0 734878 56 2 1 1 0 0 1 0 0 0 0 14 0 0 0 0 0 0 3 11 0 
2408 1976 2 4 58597 1 1 734730 20 490 0 184 10 28 21 12 7 4 9 7 0 0 0 0 0 0 3 11 0 
202 1948 4 2 82032 0 0 735235 54 332 194 377 149 125 57 0 4 6 7 1 0 0 0 0 0 0 3 11 0 
7998 1958 2 3 28087 1 1 734751 77 53 8 17 13 0 21 3 2 2 2 7 0 0 0 0 0 0 3 11 0 
830 1987 4 0 74004 0 0 735194 5 784 48 560 42 176 48 1 4 6 4 3 0 0 1 1 0 0 3 11 1 
3536 1960 2 3 19740 0 1 734859 65 7 11 3 10 4 20 2 1 1 3 5 0 0 0 0 0 0 3 11 0 
6050 1975 1 4 57036 0 1 734751 33 1171 43 219 19 14 47 4 6 3 13 9 1 0 0 0 0 0 3 11 0 
125 1958 1 3 53083 1 1 734910 65 215 7 33 3 0 13 6 5 1 5 7 0 1 0 0 0 0 3 11 0 
3463 1975 4 4 69283 0 1 735304 41 674 62 134 0 26 8 4 7 3 13 5 0 0 0 0 0 0 3 11 0 
2804 1975 3 0 46098 1 1 734638 86 57 0 27 0 0 36 4 3 2 2 8 0 0 0 0 0 0 3 11 1 
3745 1988 1 4 23331 1 0 734654 92 5 36 7 0 10 45 2 3 0 3 8 0 0 0 0 0 0 3 11 0 
9771 1988 1 0 23331 1 0 734685 97 104 20 101 24 15 5 6 5 1 5 9 0 0 0 0 0 0 3 11 0 
451 1989 2 0 9255 1 0 735125 91 9 0 7 2 0 4 1 1 1 2 8 0 0 0 0 0 0 3 11 0 
10530 1959 4 2 67786 0 0 735112 0 431 82 441 80 20 102 1 3 6 6 1 0 0 0 0 0 0 3 11 1 
1079 1971 4 4 71969 0 1 734696 59 1000 0 76 0 0 10 3 3 4 9 8 0 1 0 0 0 0 3 11 0 
8920 1967 3 0 59235 1 0 734787 4 448 40 469 80 0 91 3 11 2 12 7 0 0 0 0 0 0 3 11 0 
6678 1989 2 3 31928 1 0 735228 5 33 4 24 4 2 5 2 3 0 4 7 0 0 0 0 0 0 3 11 0 
3852 1961 3 3 74881 1 1 734843 48 505 72 270 36 27 54 4 9 2 12 5 0 0 0 0 0 0 3 11 0 
528 1978 2 4 65819 0 0 734739 99 267 38 701 149 165 63 1 5 4 10 3 0 0 0 0 0 0 3 11 0 
73 1953 4 0 51411 1 2 734921 81 14 0 3 0 0 1 1 0 0 3 5 0 0 0 0 0 0 3 11 0 
5589 1964 2 1 51983 0 1 734651 95 631 0 115 10 7 30 3 9 2 10 7 0 0 0 0 0 0 3 11 0 
10212 1986 3 3 42386 1 0 734788 43 65 4 16 0 4 11 1 3 0 3 8 0 0 0 0 0 0 3 11 0 
6365 1987 1 4 30390 0 0 735017 5 10 12 12 25 1 20 1 2 0 3 6 0 0 0 0 0 0 3 11 0 
5636 1963 2 0 30983 0 0 734719 50 51 4 50 12 1 49 1 4 0 3 8 0 0 0 0 0 0 3 11 1 
591 1957 2 2 66033 0 1 734795 76 293 35 179 46 59 65 2 8 3 7 7 0 0 0 0 0 0 3 11 0 
2217 1975 1 4 37284 1 1 734864 46 11 1 2 2 1 6 1 0 0 3 6 0 0 0 0 0 0 3 11 0 
2544 1951 3 1 57530 0 1 735057 68 50 1 27 6 7 1 1 1 1 4 1 0 0 0 0 0 0 3 11 0 
7725 1965 1 4 76800 0 0 735208 33 173 26 255 35 71 81 1 4 4 7 1 0 0 0 0 0 0 3 11 0 
8091 1956 2 4 63943 0 1 734652 50 423 184 368 13 97 21 1 6 4 6 5 0 0 0 0 0 0 3 11 0 
7321 1962 2 3 76081 0 0 735283 85 292 30 415 63 33 200 1 4 5 4 2 0 0 0 1 0 0 3 11 0 
5462 1974 2 4 67445 0 1 734632 63 757 80 217 29 80 11 5 9 6 12 6 0 0 0 0 0 0 3 11 0 
7791 1967 3 4 37054 1 1 735030 89 12 1 6 0 1 5 2 1 0 3 7 0 0 0 0 0 0 3 11 0 
